CONS_NO,FLAG,DATE,CONSUMPTION,YEAR,MONTH,DAY,DAY_OF_WEEK,ROLL_MEAN_3,ROLL_STD_3,ROLL_MEAN_7,DIFF_1,DAILY_ENERGY,LOAD_FACTOR,MIN_MAX_RATIO,DIFF_3,DIFF_7,VOLATILITY_INDEX,OFFPEAK_3,PEAK_OFFPEAK_RATIO
CUST_0005,1,2014-01-07,3.5,2014,1,7,1,7.283333333333334,5.5220678493960325,5.631428571428572,-10.12,3.5,0.41346758967904346,0.1776798825256975,-0.79,,0.7581786520909883,5.05,1.4422442244224425
CUST_0005,1,2014-01-08,4.34,2014,1,8,2,7.153333333333333,5.616024691303745,5.905714285714285,0.8399999999999999,4.34,0.43360604153555693,0.25697503671071953,-0.39000000000000057,1.92,0.7850919885326764,4.326666666666667,1.653312788906009
CUST_0005,1,2014-01-09,1.45,2014,1,9,3,3.0966666666666662,1.486618085902806,5.127142857142857,-2.8899999999999997,1.45,0.3764422068386826,0.1064610866372981,-12.17,-5.45,0.480070426018129,7.546666666666667,0.4103356890459363
CUST_0005,1,2014-01-10,3.94,2014,1,10,4,3.2433333333333336,1.5658969740482043,5.124285714285714,2.49,3.94,0.3762324312985106,0.1064610866372981,0.43999999999999995,-0.020000000000000018,0.4828048224197957,7.283333333333334,0.4453089244851258
CUST_0005,1,2014-01-11,9.14,2014,1,11,5,4.843333333333334,3.9237779413893095,5.817142857142857,5.200000000000001,9.14,0.4271029997902245,0.1064610866372981,4.800000000000001,4.8500000000000005,0.8101399741340625,7.153333333333333,0.6770736253494875
CUST_0005,1,2014-01-12,4.05,2014,1,12,6,5.710000000000001,2.970976270521189,5.719999999999999,-5.090000000000001,4.05,0.41997063142437585,0.1064610866372981,2.5999999999999996,-0.6800000000000006,0.5203110806516967,3.0966666666666662,1.8439181916038756
CUST_0005,1,2014-01-13,0.33,2014,1,13,0,4.506666666666667,4.422717867254629,3.8214285714285707,-3.7199999999999998,0.33,0.418099406064395,0.03610503282275711,-3.61,-13.29,0.9813723078227726,3.2433333333333336,1.3895169578622815
CUST_0005,1,2014-01-14,13.17,2014,1,14,1,5.849999999999999,6.6065422120803845,5.202857142857143,12.84,13.17,0.3950536934591604,0.02505694760820046,4.029999999999999,9.67,1.1293234550564761,4.843333333333334,1.2078458362009632
CUST_0005,1,2014-01-15,8.72,2014,1,15,2,7.406666666666666,6.519971881329958,5.828571428571428,-4.449999999999999,8.72,0.4425642694435405,0.02505694760820046,4.670000000000001,4.380000000000001,0.8802842324027847,5.710000000000001,1.297139521307647
CUST_0005,1,2014-01-16,10.92,2014,1,16,3,10.936666666666667,2.225046815986868,7.1814285714285715,2.1999999999999993,10.92,0.5452869074736957,0.02505694760820046,10.59,9.47,0.20344835257423358,4.506666666666667,2.426775147928994
CUST_0005,1,2014-01-17,14.33,2014,1,17,4,11.323333333333332,2.8266647012571724,8.665714285714285,3.41,14.33,0.604725351410627,0.023028611304954642,1.1600000000000001,10.39,0.2496318546885934,5.849999999999999,1.9356125356125358
CUST_0005,1,2014-01-18,6.04,2014,1,18,5,10.43,4.166665333333116,8.222857142857142,-8.29,6.04,0.573821154421294,0.023028611304954642,-2.6800000000000006,-3.1000000000000005,0.3994885266858213,7.406666666666666,1.4081908190819081
CUST_0005,1,2014-01-19,14.13,2014,1,19,6,11.5,4.7295560045315,9.662857142857144,8.09,14.13,0.6743096401156415,0.023028611304954642,3.210000000000001,10.080000000000002,0.41126573952447826,10.936666666666667,1.0515086863761047
CUST_0005,1,2014-01-20,11.05,2014,1,20,0,10.406666666666668,4.0831891130993805,11.194285714285714,-3.08,11.05,0.7811783471239159,0.421493370551291,-3.2799999999999994,10.72,0.39236282316778154,11.323333333333332,0.9190462172505154
CUST_0005,1,2014-01-21,4.87,2014,1,21,1,10.016666666666667,4.715690122700314,10.008571428571429,-6.180000000000001,4.87,0.6984348519589273,0.33984647592463363,-1.17,-8.3,0.4707843716506137,10.43,0.9603707254713967
CUST_0005,1,2014-01-22,0.96,2014,1,22,2,5.626666666666668,5.087379810210095,8.9,-3.91,0.96,0.6210746685275645,0.06699232379623168,-13.170000000000002,-7.760000000000001,0.9041551795397086,11.5,0.48927536231884067
CUST_0005,1,2014-01-23,12.21,2014,1,23,3,6.013333333333333,5.71148258627594,9.084285714285715,11.25,12.21,0.6339348021134483,0.06699232379623168,1.1600000000000001,1.290000000000001,0.9498030908441143,10.406666666666668,0.577834721332479
CUST_0005,1,2014-01-24,14.44,2014,1,24,4,9.203333333333333,7.2254849894891695,9.1,2.2299999999999986,14.44,0.6301939058171745,0.0664819944598338,9.57,0.10999999999999943,0.7850943487311666,10.016666666666667,0.9188019966722129
CUST_0005,1,2014-01-25,8.81,2014,1,25,5,11.82,2.8351895880169953,9.495714285714286,-5.629999999999999,8.81,0.657597942223981,0.0664819944598338,7.8500000000000005,2.7700000000000005,0.23986375533138707,5.626666666666668,2.100710900473933
CUST_0005,1,2014-01-26,10.3,2014,1,26,6,11.183333333333332,2.917093302130275,8.948571428571428,1.4900000000000002,10.3,0.6197071626434507,0.0664819944598338,-1.9100000000000001,-3.83,0.2608429182232735,6.013333333333333,1.8597560975609755
CUST_0005,1,2014-01-27,12.59,2014,1,27,0,10.566666666666668,1.9040570719737664,9.168571428571429,2.289999999999999,12.59,0.6349426197071627,0.0664819944598338,-1.8499999999999996,1.5399999999999991,0.18019467558111352,9.203333333333333,1.1481347337921044
CUST_0005,1,2014-01-28,9.31,2014,1,28,1,10.733333333333334,1.682389174160757,9.802857142857144,-3.2799999999999994,9.31,0.678868223189553,0.0664819944598338,0.5,4.44,0.1567443329963438,11.82,0.9080654258319234
CUST_0005,1,2014-01-29,5.32,2014,1,29,2,9.073333333333334,3.640773727291126,10.425714285714287,-3.99,5.32,0.7220023743569451,0.368421052631579,-4.98,4.36,0.4012608810386986,11.183333333333332,0.8113263785394935
CUST_0005,1,2014-01-30,9.54,2014,1,30,3,8.056666666666667,2.3728112721692214,10.044285714285715,4.219999999999999,9.54,0.6955876533438862,0.368421052631579,-3.0500000000000007,-2.6700000000000017,0.2945152592680043,10.566666666666668,0.7624605678233437
CUST_0006,1,2014-01-01,2.42,2014,1,1,2,,,,,2.42,,,,,,,
CUST_0006,1,2014-01-02,11.8,2014,1,2,3,,,,9.38,11.8,,,,,,,
CUST_0006,1,2014-01-03,9.97,2014,1,3,4,8.063333333333334,4.972185971314159,,-1.83,9.97,,,,,0.6166415011964645,,
CUST_0006,1,2014-01-04,8.19,2014,1,4,5,9.986666666666666,1.8050577091421014,,-1.7800000000000011,8.19,,,5.77,,0.18074676660301417,,
CUST_0006,1,2014-01-05,4.95,2014,1,5,6,7.703333333333333,2.54513915795057,,-3.2399999999999993,4.95,,,-6.8500000000000005,,0.33039452504767247,,
CUST_0006,1,2014-01-06,3.81,2014,1,6,0,5.6499999999999995,2.2723556059736802,,-1.1400000000000001,3.81,,,-6.16,,0.4021868329156957,8.063333333333334,0.7007027697395617
CUST_0006,1,2014-01-07,6.46,2014,1,7,1,5.073333333333333,1.3292980603812483,6.8,2.65,6.46,0.5762711864406779,0.20508474576271185,-1.7299999999999995,,0.26201670046936565,9.986666666666666,0.5080106809078772
CUST_0006,1,2014-01-08,0.65,2014,1,8,2,3.64,2.9087282444394873,6.547142857142857,-5.81,0.65,0.5548426150121065,0.05508474576271186,-4.3,-1.77,0.7991011660548042,7.703333333333333,0.4725227174383384
CUST_0006,1,2014-01-09,12.55,2014,1,9,3,6.553333333333335,5.950548994280558,6.654285714285715,11.9,12.55,0.530221969265794,0.05179282868525896,8.74,0.75,0.9080186664721094,5.6499999999999995,1.1598820058997052
CUST_0006,1,2014-01-10,9.93,2014,1,10,4,7.710000000000001,6.252903325656012,6.648571428571429,-2.620000000000001,9.93,0.5297666476949345,0.05179282868525896,3.4699999999999998,-0.040000000000000924,0.8110121044949431,5.073333333333333,1.5197109067017085
CUST_0006,1,2014-01-11,0.24,2014,1,11,5,7.573333333333334,6.484553441319869,5.5128571428571425,-9.69,0.24,0.43927148548662487,0.019123505976095617,-0.41000000000000003,-7.949999999999999,0.856235049470053,3.64,2.0805860805860807
CUST_0006,1,2014-01-12,3.74,2014,1,12,6,4.636666666666667,4.9068353684766475,5.340000000000001,3.5,3.74,0.42549800796812753,0.019123505976095617,-8.81,-1.21,1.05826787242487,6.553333333333335,0.707527975584944
CUST_0006,1,2014-01-13,13.93,2014,1,13,0,5.97,7.112221875054238,6.785714285714286,10.19,13.93,0.48712952517690494,0.01722900215362527,4.0,10.12,1.191326947245266,7.710000000000001,0.7743190661478598
CUST_0006,1,2014-01-14,11.14,2014,1,14,1,9.603333333333333,5.2659313832724175,7.454285714285715,-2.789999999999999,11.14,0.535124602604861,0.01722900215362527,10.9,4.680000000000001,0.5483441218263537,7.573333333333334,1.2680457746478873
CUST_0006,1,2014-01-15,0.64,2014,1,15,2,8.57,7.007831333586735,7.452857142857143,-10.5,0.64,0.5350220490206132,0.01722900215362527,-3.1,-0.010000000000000009,0.8177166083531778,4.636666666666667,1.8483105679367362
CUST_0006,1,2014-01-16,14.64,2014,1,16,3,8.806666666666667,7.285830998131467,7.751428571428571,14.0,14.64,0.5294691647150663,0.016393442622950817,0.7100000000000009,2.09,0.8273085917636034,5.97,1.4751535455053044
CUST_0006,1,2014-01-17,11.09,2014,1,17,4,8.790000000000001,7.277877437824852,7.917142857142857,-3.5500000000000007,11.09,0.5407884465261514,0.016393442622950817,-0.05000000000000071,1.1600000000000001,0.8279724047582311,9.603333333333333,0.9153071850052066
CUST_0006,1,2014-01-18,9.28,2014,1,18,5,11.67,2.726664629176101,9.20857142857143,-1.8100000000000005,9.28,0.629000780640125,0.04371584699453552,8.639999999999999,9.04,0.23364735468518433,8.57,1.3617269544924153
CUST_0006,1,2014-01-19,5.85,2014,1,19,6,8.74,2.6614094010505087,9.510000000000002,-3.4299999999999997,5.85,0.6495901639344263,0.04371584699453552,-8.790000000000001,2.1099999999999994,0.30450908478838773,8.806666666666667,0.9924299772899319
CUST_0006,1,2014-01-20,12.07,2014,1,20,0,9.066666666666666,3.115482841123245,9.244285714285715,6.220000000000001,12.07,0.6314402810304449,0.04371584699453552,0.9800000000000004,-1.8599999999999994,0.34361943100624026,8.790000000000001,1.0314751611679938
CUST_0006,1,2014-01-21,13.44,2014,1,21,1,10.453333333333333,4.045025751875181,9.572857142857144,1.3699999999999992,13.44,0.6538836846213896,0.04371584699453552,4.16,2.299999999999999,0.38696037167173286,11.67,0.8957440731219651
CUST_0006,1,2014-01-22,8.29,2014,1,22,2,11.266666666666666,2.6673270015754302,10.665714285714285,-5.15,8.29,0.7285323965651834,0.3995901639344262,2.4399999999999995,7.6499999999999995,0.2367450001398311,8.74,1.2890922959572844
CUST_0006,1,2014-01-23,14.21,2014,1,23,3,11.979999999999999,3.218741990281304,10.604285714285714,5.920000000000002,14.21,0.7462551523072283,0.4116819141449683,2.1400000000000006,-0.4299999999999997,0.268676293011795,9.066666666666666,1.3213235294117647
CUST_0006,1,2014-01-24,5.69,2014,1,24,4,9.396666666666667,4.366478367441361,9.832857142857142,-8.52,5.69,0.6919674273650346,0.4004222378606615,-7.749999999999999,-5.3999999999999995,0.4646837567337383,10.453333333333333,0.8989158163265306
CUST_0006,1,2014-01-25,13.53,2014,1,25,5,11.143333333333333,4.734948081376751,10.44,7.839999999999999,13.53,0.7346938775510203,0.4004222378606615,5.24,4.25,0.42491307939366596,11.266666666666666,0.9890532544378698
CUST_0006,1,2014-01-26,2.52,2014,1,26,6,7.246666666666666,5.667665598227664,9.964285714285714,-11.01,2.52,0.7012164471700009,0.1773399014778325,-11.690000000000001,-3.3299999999999996,0.782106568292686,11.979999999999999,0.6048970506399555
CUST_0006,1,2014-01-27,7.08,2014,1,27,0,7.710000000000001,5.531970715757633,9.251428571428573,4.5600000000000005,7.08,0.6510505680104555,0.1773399014778325,1.3899999999999997,-4.99,0.7175059294108472,9.396666666666667,0.8205037247250799
CUST_0006,1,2014-01-28,5.44,2014,1,28,1,5.013333333333333,2.3097474609431536,8.108571428571429,-1.6399999999999997,5.44,0.5706243088368352,0.1773399014778325,-8.09,-7.999999999999999,0.46072090311366104,11.143333333333333,0.4498953036195034
CUST_0006,1,2014-01-29,8.89,2014,1,29,2,7.136666666666667,1.7256979264440675,8.194285714285714,3.45,8.89,0.5766562782748567,0.1773399014778325,6.370000000000001,0.6000000000000014,0.24180727600804308,7.246666666666666,0.9848206071757131
CUST_0006,1,2014-01-30,3.68,2014,1,30,3,6.003333333333334,2.650289292385522,6.69,-5.210000000000001,3.68,0.4944567627494457,0.18625277161862527,-3.4,-10.530000000000001,0.44146962116360716,7.710000000000001,0.7786424556852573
CUST_0007,1,2014-01-01,0.97,2014,1,1,2,,,,,0.97,,,,,,,
CUST_0007,1,2014-01-02,3.08,2014,1,2,3,,,,2.1100000000000003,3.08,,,,,,,
CUST_0007,1,2014-01-03,4.74,2014,1,3,4,2.9299999999999997,1.8894708253900085,,1.6600000000000001,4.74,,,,,0.6448705888703101,,
CUST_0007,1,2014-01-04,2.2,2014,1,4,5,3.34,1.289806186990898,,-2.54,2.2,,,1.2300000000000002,,0.3861695170631432,,
CUST_0007,1,2014-01-05,10.97,2014,1,5,6,5.9700000000000015,4.512527008229425,,8.77,10.97,,,7.890000000000001,,0.7558671705576924,,
CUST_0007,1,2014-01-06,6.21,2014,1,6,0,6.460000000000001,4.390341672353076,,-4.760000000000001,6.21,,,1.4699999999999998,,0.6796194539246246,2.9299999999999997,2.2047781569965874
CUST_0007,1,2014-01-07,12.29,2014,1,7,1,9.823333333333334,3.1980827589875345,5.78,6.079999999999999,12.29,0.4703010577705452,0.0789259560618389,10.09,,0.32555983294749247,3.34,2.941117764471058
CUST_0007,1,2014-01-08,9.18,2014,1,8,2,9.226666666666667,3.0402686284822464,6.952857142857143,-3.1099999999999994,9.18,0.5657328838777171,0.17900732302685113,-1.790000000000001,8.209999999999999,0.32950888314475213,5.9700000000000015,1.5455053042992737
CUST_0007,1,2014-01-09,4.88,2014,1,9,3,8.783333333333333,3.720891470243834,7.210000000000001,-4.3,4.88,0.5866558177379985,0.17900732302685113,-1.33,1.7999999999999998,0.4236309074281405,6.460000000000001,1.3596491228070173
CUST_0007,1,2014-01-10,12.28,2014,1,10,4,8.78,3.7161808352124077,8.287142857142857,7.3999999999999995,12.28,0.6742996629082879,0.17900732302685113,-0.009999999999999787,7.539999999999999,0.423255220411436,9.823333333333334,0.8937902952154733
CUST_0007,1,2014-01-11,1.61,2014,1,11,5,6.256666666666667,5.4665924791714,8.202857142857143,-10.67,1.61,0.6674415901429734,0.13100081366965013,-7.569999999999999,-0.5900000000000001,0.8737228256533937,9.226666666666667,0.678106936416185
CUST_0007,1,2014-01-12,14.6,2014,1,12,6,9.496666666666668,6.927859217199301,8.721428571428572,12.99,14.6,0.5973581213307241,0.11027397260273973,9.719999999999999,3.629999999999999,0.7295043050753913,8.783333333333333,1.081214421252372
CUST_0007,1,2014-01-13,6.48,2014,1,13,0,7.563333333333333,6.562410634312159,8.76,-8.12,6.48,0.6,0.11027397260273973,-5.799999999999999,0.27000000000000046,0.8676611680447985,8.78,0.8614274867122247
CUST_0007,1,2014-01-14,10.49,2014,1,14,1,10.523333333333333,4.0601026259607425,8.502857142857142,4.01,10.49,0.5823874755381604,0.11027397260273973,8.88,-1.799999999999999,0.3858190648679831,6.256666666666667,1.6819392647842302
CUST_0007,1,2014-01-15,7.04,2014,1,15,2,8.003333333333332,2.1716430031967313,8.197142857142858,-3.45,7.04,0.5614481409001957,0.11027397260273973,-7.56,-2.1399999999999997,0.27134231610121595,9.496666666666668,0.8427518427518426
CUST_0007,1,2014-01-16,7.79,2014,1,16,3,8.44,1.8145247311624013,8.612857142857143,0.75,7.79,0.5899217221135029,0.11027397260273973,1.3099999999999996,2.91,0.2149910818912798,7.563333333333333,1.115910092551785
CUST_0007,1,2014-01-17,8.36,2014,1,17,4,7.7299999999999995,0.6620422947214071,8.052857142857144,0.5699999999999994,8.36,0.5515655577299414,0.11027397260273973,-2.130000000000001,-3.92,0.08564583372851321,10.523333333333333,0.7345581248020272
CUST_0007,1,2014-01-18,9.56,2014,1,18,5,8.57,0.9034932207825261,9.188571428571427,1.200000000000001,9.56,0.6293542074363991,0.44383561643835623,2.5200000000000005,7.95,0.10542511327684086,8.003333333333332,1.0708038317367765
CUST_0007,1,2014-01-19,14.42,2014,1,19,6,10.780000000000001,3.208925053658931,9.162857142857144,4.859999999999999,14.42,0.635426986328512,0.44937586685159503,6.63,-0.17999999999999972,0.2976739381872848,8.44,1.2772511848341235
CUST_0007,1,2014-01-20,4.3,2014,1,20,0,9.426666666666668,5.0613173515729395,8.851428571428572,-10.120000000000001,4.3,0.613829998018625,0.29819694868238555,-4.06,-2.1800000000000006,0.5369148534200431,7.7299999999999995,1.2194911599827514
CUST_0007,1,2014-01-21,5.9,2014,1,21,1,8.206666666666667,5.440049019386986,8.195714285714285,1.6000000000000005,5.9,0.5683574400634039,0.29819694868238555,-3.66,-4.59,0.6628816839220536,8.57,0.9576040451186308
CUST_0007,1,2014-01-22,6.68,2014,1,22,2,5.626666666666666,1.213315018176778,8.144285714285713,0.7799999999999994,6.68,0.5647909649296611,0.29819694868238555,-7.74,-0.3600000000000003,0.21563655536317147,10.780000000000001,0.5219542362399504
CUST_0007,1,2014-01-23,14.79,2014,1,23,3,9.123333333333333,4.9229496578101735,9.144285714285713,8.11,14.79,0.6182748961653627,0.290736984448952,10.489999999999998,6.999999999999999,0.5395998894201871,9.426666666666668,0.9678217821782177
CUST_0007,1,2014-01-24,4.36,2014,1,24,4,8.61,5.476303497798489,8.572857142857142,-10.43,4.36,0.5796387520525451,0.290736984448952,-1.54,-3.999999999999999,0.6360398952146911,8.206666666666667,1.0491470349309504
CUST_0007,1,2014-01-25,0.78,2014,1,25,5,6.6433333333333335,7.278752182437131,7.318571428571429,-3.58,0.78,0.4948324157249107,0.05273833671399595,-5.8999999999999995,-8.780000000000001,1.0956475939443748,5.626666666666666,1.1806872037914693
CUST_0007,1,2014-01-26,13.67,2014,1,26,6,6.2700000000000005,6.653878568173601,7.211428571428572,12.89,13.67,0.4875881387037574,0.05273833671399595,-1.1199999999999992,-0.75,1.061224652021308,9.123333333333333,0.6872488125685058
CUST_0007,1,2014-01-27,6.28,2014,1,27,0,6.91,6.46805225705544,7.494285714285715,-7.39,6.28,0.5067130300396021,0.05273833671399595,1.92,1.9800000000000004,0.9360422947981824,8.61,0.802555168408827
CUST_0007,1,2014-01-28,1.79,2014,1,28,1,7.246666666666667,5.998702637515324,6.9071428571428575,-4.49,1.79,0.46701439196368205,0.05273833671399595,1.01,-4.11,0.8277878524630161,6.6433333333333335,1.0908178625188159
CUST_0007,1,2014-01-29,5.94,2014,1,29,2,4.670000000000001,2.499939999279973,6.801428571428572,4.15,5.94,0.4598667053028108,0.05273833671399595,-7.7299999999999995,-0.7399999999999993,0.5353190576616643,6.2700000000000005,0.7448165869218502
CUST_0007,1,2014-01-30,1.23,2014,1,30,3,2.986666666666667,2.5729425437295084,4.864285714285715,-4.710000000000001,1.23,0.355836555543944,0.0570592538405267,-5.050000000000001,-13.559999999999999,0.8614762981237193,6.91,0.432223830197781
CUST_0008,1,2014-01-01,13.01,2014,1,1,2,,,,,13.01,,,,,,,
CUST_0008,1,2014-01-02,7.76,2014,1,2,3,,,,-5.25,7.76,,,,,,,
CUST_0008,1,2014-01-03,7.85,2014,1,3,4,9.54,3.00544505855622,,0.08999999999999986,7.85,,,,,0.31503616965998116,,
CUST_0008,1,2014-01-04,12.05,2014,1,4,5,9.22,2.451264979556474,,4.200000000000001,12.05,,,-0.9599999999999991,,0.26586388064603833,,
CUST_0008,1,2014-01-05,9.6,2014,1,5,6,9.833333333333334,2.1096998206695985,,-2.450000000000001,9.6,,,1.8399999999999999,,0.2145457444748744,,
CUST_0008,1,2014-01-06,11.36,2014,1,6,0,11.003333333333332,1.2633421283774786,,1.7599999999999998,11.36,,,3.51,,0.11481449212761091,9.54,1.1533892382948987
CUST_0008,1,2014-01-07,12.92,2014,1,7,1,11.293333333333331,1.6610037126187704,10.65,1.5600000000000005,12.92,0.8186010760953113,0.5964642582628747,0.8699999999999992,,0.14707825082220521,9.22,1.2248734634851768
CUST_0008,1,2014-01-08,7.59,2014,1,8,2,10.623333333333333,2.740298037318812,9.875714285714285,-5.33,7.59,0.7643741707209198,0.5874613003095975,-2.01,-5.42,0.2579508663933617,9.833333333333334,1.0803389830508474
CUST_0008,1,2014-01-09,2.88,2014,1,9,3,7.796666666666666,5.023189557774355,9.178571428571429,-4.71,2.88,0.7104157452454666,0.22291021671826625,-8.48,-4.88,0.6442739920189425,11.003333333333332,0.7085731596485914
CUST_0008,1,2014-01-10,8.37,2014,1,10,4,6.28,2.97020201333175,9.252857142857142,5.489999999999999,8.37,0.7161654135338346,0.22291021671826625,-4.550000000000001,0.5199999999999996,0.47296210403371813,11.293333333333331,0.5560802833530107
CUST_0008,1,2014-01-11,9.99,2014,1,11,5,7.080000000000001,3.726405775006257,8.958571428571428,1.620000000000001,9.99,0.6933878814683768,0.22291021671826625,2.4000000000000004,-2.0600000000000005,0.526328499294669,10.623333333333333,0.6664574835268279
CUST_0008,1,2014-01-12,5.96,2014,1,12,6,8.106666666666667,2.027864229511759,8.438571428571429,-4.03,5.96,0.653140203449801,0.22291021671826625,3.08,-3.6399999999999997,0.25014772567990445,7.796666666666666,1.0397605814450621
CUST_0008,1,2014-01-13,14.5,2014,1,13,0,10.15,4.2722476519977155,8.887142857142857,8.54,14.5,0.6129064039408867,0.1986206896551724,6.130000000000001,3.1400000000000006,0.42091109871898674,6.28,1.6162420382165605
CUST_0008,1,2014-01-14,10.57,2014,1,14,1,10.343333333333334,4.274509718474544,8.551428571428572,-3.9299999999999997,10.57,0.5897536945812808,0.1986206896551724,0.5800000000000001,-2.3499999999999996,0.41326229956247607,7.080000000000001,1.4609227871939734
CUST_0008,1,2014-01-15,8.19,2014,1,15,2,11.086666666666666,3.1865707795894527,8.637142857142857,-2.380000000000001,8.19,0.5956650246305418,0.1986206896551724,2.2299999999999995,0.5999999999999996,0.28742370230812864,8.106666666666667,1.367598684210526
CUST_0008,1,2014-01-16,4.91,2014,1,16,3,7.890000000000001,2.841900772370491,8.927142857142858,-3.2799999999999994,4.91,0.615665024630542,0.33862068965517245,-9.59,2.0300000000000002,0.36019021196077194,10.15,0.7773399014778325
CUST_0008,1,2014-01-17,9.21,2014,1,17,4,7.436666666666667,2.2468051391550015,9.047142857142857,4.300000000000001,9.21,0.6239408866995074,0.33862068965517245,-1.3599999999999994,0.8400000000000016,0.30212529885544614,10.343333333333334,0.7189816306799871
CUST_0008,1,2014-01-18,0.78,2014,1,18,5,4.966666666666667,4.215285676360895,7.731428571428572,-8.430000000000001,0.78,0.5332019704433498,0.05379310344827586,-7.409999999999999,-9.21,0.8487152368511869,11.086666666666666,0.44798556825015035
CUST_0008,1,2014-01-19,13.59,2014,1,19,6,7.859999999999999,6.510829440247993,8.821428571428571,12.81,13.59,0.6083743842364532,0.05379310344827586,8.68,7.63,0.8283498015582689,7.890000000000001,0.9961977186311786
CUST_0008,1,2014-01-20,2.74,2014,1,20,0,5.703333333333333,6.900002415458514,7.1414285714285715,-10.85,2.74,0.525491432776201,0.05739514348785872,-6.470000000000001,-11.76,1.209819242920838,7.436666666666667,0.7669206633796503
CUST_0008,1,2014-01-21,0.26,2014,1,21,1,5.53,7.089449908138148,5.668571428571428,-2.4800000000000004,0.26,0.4171134237359403,0.01913171449595291,-0.52,-10.31,1.2819981750701894,4.966666666666667,1.1134228187919464
CUST_0008,1,2014-01-22,13.33,2014,1,22,2,5.4433333333333325,6.941702480900008,6.402857142857143,13.07,13.33,0.4711447492904447,0.01913171449595291,-0.2599999999999998,5.140000000000001,1.275266836662586,7.859999999999999,0.6925360474978794
CUST_0008,1,2014-01-23,11.33,2014,1,23,3,8.306666666666667,7.040002367423844,7.319999999999999,-2.0,11.33,0.5386313465783664,0.01913171449595291,8.59,6.42,0.8475123235261449,5.703333333333333,1.45645821157218
CUST_0008,1,2014-01-24,13.04,2014,1,24,4,12.566666666666665,1.0807559083036862,7.8671428571428565,1.709999999999999,13.04,0.5788920424682014,0.01913171449595291,12.78,3.8299999999999983,0.08600179641673897,5.53,2.2724532851115127
CUST_0008,1,2014-01-25,4.29,2014,1,25,5,9.553333333333333,4.637675423456597,8.368571428571428,-8.75,4.29,0.615788920424682,0.01913171449595291,-9.04,3.51,0.4854510212969222,5.4433333333333325,1.7550520514390693
CUST_0008,1,2014-01-26,12.36,2014,1,26,6,9.896666666666667,4.867405195104812,8.192857142857141,8.07,12.36,0.6146179401993355,0.019504876219054765,1.0299999999999994,-1.2300000000000004,0.4918226872790312,8.306666666666667,1.1914125200642054
CUST_0008,1,2014-01-27,4.17,2014,1,27,0,6.94,4.694241152731715,8.397142857142857,-8.19,4.17,0.6299432000857357,0.019504876219054765,-8.87,1.4299999999999997,0.6764036243129272,12.566666666666665,0.5522546419098144
CUST_0008,1,2014-01-28,10.11,2014,1,28,1,8.88,4.231276403167251,9.804285714285713,5.9399999999999995,10.11,0.7355053048976529,0.31282820705176295,5.819999999999999,9.85,0.47649509044676247,9.553333333333333,0.9295184926727147
CUST_0008,1,2014-01-29,6.62,2014,1,29,2,6.966666666666666,2.9851353961476046,8.845714285714285,-3.4899999999999993,6.62,0.6783523225241017,0.3197852760736197,-5.739999999999999,-6.71,0.4284883343752543,9.896666666666667,0.7039407207814078
CUST_0008,1,2014-01-30,2.02,2014,1,30,3,6.249999999999999,4.057671746211118,7.515714285714286,-4.6,2.02,0.5763584574934268,0.15490797546012272,-2.15,-9.31,0.6492274793937789,6.94,0.9005763688760805
CUST_0009,1,2014-01-01,9.06,2014,1,1,2,,,,,9.06,,,,,,,
CUST_0009,1,2014-01-02,8.93,2014,1,2,3,,,,-0.13000000000000078,8.93,,,,,,,
CUST_0009,1,2014-01-03,8.25,2014,1,3,4,8.746666666666668,0.43500957843860655,,-0.6799999999999997,8.25,,,,,0.04973432680319434,,
CUST_0009,1,2014-01-04,1.21,2014,1,4,5,6.129999999999999,4.274388845203489,,-7.04,1.21,,,-7.8500000000000005,,0.6972901868194925,,
CUST_0009,1,2014-01-05,13.32,2014,1,5,6,7.593333333333334,6.081647254924716,,12.11,13.32,,,4.390000000000001,,0.8009193048627808,,
CUST_0009,1,2014-01-06,3.51,2014,1,6,0,6.013333333333333,6.431409902450111,,-9.81,3.51,,,-4.74,,1.0695249283453623,8.746666666666668,0.6874999999999999
CUST_0009,1,2014-01-07,0.2,2014,1,7,1,5.676666666666666,6.82308092677592,6.354285714285714,-3.3099999999999996,0.2,0.477048477048477,0.015015015015015015,-1.01,,1.2019520129376255,6.129999999999999,0.9260467645459489
CUST_0009,1,2014-01-08,0.87,2014,1,8,2,1.5266666666666662,1.7499809522772944,5.184285714285714,0.6699999999999999,0.87,0.3892106392106392,0.015015015015015015,-12.450000000000001,-8.190000000000001,1.146275732932726,7.593333333333334,0.2010535557506584
CUST_0009,1,2014-01-09,0.71,2014,1,9,3,0.5933333333333327,0.34990474894369533,4.01,-0.16000000000000003,0.71,0.301051051051051,0.015015015015015015,-2.8,-8.219999999999999,0.5897271049612849,6.013333333333333,0.09866962305986687
CUST_0009,1,2014-01-10,7.99,2014,1,10,4,3.1899999999999995,4.157691667259612,3.9728571428571433,7.28,7.99,0.2982625482625483,0.015015015015015015,7.79,-0.2599999999999998,1.3033516198305994,5.676666666666666,0.5619495008807985
