CONS_NO,FLAG,DATE,CONSUMPTION,YEAR,MONTH,DAY,DAY_OF_WEEK,ROLL_MEAN_3,ROLL_STD_3,ROLL_MEAN_7,DIFF_1,DAILY_ENERGY,LOAD_FACTOR,MIN_MAX_RATIO,DIFF_3,DIFF_7,VOLATILITY_INDEX,OFFPEAK_3,PEAK_OFFPEAK_RATIO,IFOREST_LABEL,IFOREST_ANOMALY,IFOREST_SCORE
CUST_0004,1,2014-01-23,5.62,2014,1,23,3,8.5,3.510227912828457,8.247142857142858,-1.85,5.62,0.6262067469356764,0.3242217160212604,-7.55,-3.98,0.4129679897445243,9.32,0.9120171673819742,1,0,-0.4411556776747744
CUST_0004,1,2014-01-24,8.79,2014,1,24,4,7.293333333333333,1.5923672105809537,8.892857142857142,3.169999999999999,8.79,0.6752359258054018,0.4267274107820805,-3.620000000000001,4.52,0.2183318844489424,11.27,0.6471458148476781,1,0,-0.4824683385567802
CUST_0004,1,2014-01-25,9.45,2014,1,25,5,7.953333333333333,2.047494403736762,9.305714285714286,0.6600000000000001,9.45,0.7065842282243193,0.4267274107820805,1.9799999999999995,2.89,0.2574385251974135,11.016666666666666,0.7219364599092285,1,0,-0.4609197406335748
CUST_0004,1,2014-01-26,12.23,2014,1,26,6,10.156666666666666,1.8256323105525216,9.877142857142855,2.780000000000001,12.23,0.7499728820913332,0.4267274107820805,6.61,4.0,0.1797471917183316,8.5,1.1949019607843137,1,0,-0.47912358787490045
CUST_0004,1,2014-01-27,12.65,2014,1,27,0,11.443333333333332,1.739003546095673,9.802857142857144,0.4199999999999999,12.65,0.7749294184076794,0.4442687747035573,3.860000000000001,-0.5199999999999996,0.1519665201947864,7.293333333333333,1.5690127970749543,1,0,-0.49614582217573094
CUST_0004,1,2014-01-28,10.11,2014,1,28,1,11.663333333333334,1.3615187598168896,9.474285714285712,-2.540000000000001,10.11,0.7489553924336532,0.4442687747035573,0.6600000000000001,-2.3000000000000007,0.1167349608302563,7.953333333333333,1.466471081307628,1,0,-0.48996280383718815
CUST_0004,1,2014-01-29,0.32,2014,1,29,2,7.693333333333332,6.51056321168402,8.452857142857143,-9.79,0.32,0.6682100508187464,0.025296442687747,-11.91,-7.15,0.8462603828012158,10.156666666666666,0.7574663603544469,1,0,-0.5167107767345677
CUST_0004,1,2014-01-30,5.0,2014,1,30,3,5.1433333333333335,4.89657363197301,8.364285714285714,4.68,5.0,0.6612083568605307,0.025296442687747,-7.65,-0.6200000000000001,0.9520233892364892,11.443333333333332,0.4494611127293912,1,0,-0.4675459184167857
CUST_0005,1,2014-01-01,2.42,2014,1,1,2,,,,,2.42,,,,,,,,1,0,-0.47872544517764865
CUST_0005,1,2014-01-02,6.9,2014,1,2,3,,,,4.48,6.9,,,,,,,,1,0,-0.4851220178453392
CUST_0005,1,2014-01-03,3.96,2014,1,3,4,4.426666666666667,2.2761663676746773,,-2.9400000000000004,3.96,,,,,0.5141942095650627,,,1,0,-0.46261561228850856
CUST_0005,1,2014-01-04,4.29,2014,1,4,5,5.05,1.6106209982488122,,0.33,4.29,,,1.87,,0.3189348511383786,,,1,0,-0.4645382166322225
CUST_0005,1,2014-01-05,4.73,2014,1,5,6,4.326666666666667,0.3863073042712661,,0.4400000000000004,4.73,,,-2.17,,0.0892852012953619,,,1,0,-0.4774902865420333
CUST_0005,1,2014-01-06,13.62,2014,1,6,0,7.546666666666667,5.26425999864495,,8.889999999999999,13.62,,,9.66,,0.6975609538840482,4.426666666666667,1.7048192771084338,1,0,-0.5186046636814108
CUST_0005,1,2014-01-07,3.5,2014,1,7,1,7.283333333333334,5.5220678493960325,5.631428571428572,-10.12,3.5,0.4134675896790434,0.1776798825256975,-0.79,,0.7581786520909883,5.05,1.4422442244224425,1,0,-0.4595331304615652
CUST_0005,1,2014-01-08,4.34,2014,1,8,2,7.153333333333333,5.616024691303745,5.905714285714285,0.8399999999999999,4.34,0.4336060415355569,0.2569750367107195,-0.3900000000000005,1.92,0.7850919885326764,4.326666666666667,1.653312788906009,1,0,-0.4649703832009452
CUST_0005,1,2014-01-09,1.45,2014,1,9,3,3.0966666666666662,1.486618085902806,5.127142857142857,-2.89,1.45,0.3764422068386826,0.1064610866372981,-12.17,-5.45,0.480070426018129,7.546666666666667,0.4103356890459363,1,0,-0.5058671077698923
CUST_0005,1,2014-01-10,3.94,2014,1,10,4,3.2433333333333336,1.5658969740482045,5.124285714285714,2.49,3.94,0.3762324312985106,0.1064610866372981,0.4399999999999999,-0.02,0.4828048224197957,7.283333333333334,0.4453089244851258,1,0,-0.4702854077432314
CUST_0005,1,2014-01-11,9.14,2014,1,11,5,4.843333333333334,3.9237779413893095,5.817142857142857,5.200000000000001,9.14,0.4271029997902245,0.1064610866372981,4.800000000000001,4.8500000000000005,0.8101399741340625,7.153333333333333,0.6770736253494875,1,0,-0.43373772379113756
CUST_0005,1,2014-01-12,4.05,2014,1,12,6,5.710000000000001,2.970976270521189,5.719999999999999,-5.090000000000001,4.05,0.4199706314243758,0.1064610866372981,2.6,-0.6800000000000006,0.5203110806516967,3.0966666666666662,1.843918191603876,1,0,-0.44854426435131717
CUST_0005,1,2014-01-13,0.33,2014,1,13,0,4.506666666666667,4.422717867254629,3.8214285714285703,-3.72,0.33,0.418099406064395,0.0361050328227571,-3.61,-13.29,0.9813723078227726,3.2433333333333336,1.3895169578622817,1,0,-0.5183079808024289
CUST_0005,1,2014-01-14,13.17,2014,1,14,1,5.849999999999999,6.6065422120803845,5.202857142857143,12.84,13.17,0.3950536934591604,0.0250569476082004,4.029999999999999,9.67,1.129323455056476,4.843333333333334,1.2078458362009632,1,0,-0.5076488336377801
CUST_0005,1,2014-01-15,8.72,2014,1,15,2,7.406666666666666,6.519971881329958,5.828571428571428,-4.449999999999999,8.72,0.4425642694435405,0.0250569476082004,4.670000000000001,4.380000000000001,0.8802842324027847,5.710000000000001,1.297139521307647,1,0,-0.4414999029637099
CUST_0005,1,2014-01-16,10.92,2014,1,16,3,10.936666666666667,2.225046815986868,7.181428571428572,2.1999999999999997,10.92,0.5452869074736957,0.0250569476082004,10.59,9.47,0.2034483525742335,4.506666666666667,2.426775147928994,1,0,-0.4700244755503811
CUST_0005,1,2014-01-17,14.33,2014,1,17,4,11.323333333333332,2.8266647012571724,8.665714285714285,3.41,14.33,0.604725351410627,0.0230286113049546,1.16,10.39,0.2496318546885934,5.849999999999999,1.935612535612536,1,0,-0.4706217712494718
CUST_0005,1,2014-01-18,6.04,2014,1,18,5,10.43,4.166665333333116,8.222857142857142,-8.29,6.04,0.573821154421294,0.0230286113049546,-2.6800000000000006,-3.1000000000000005,0.3994885266858213,7.406666666666666,1.408190819081908,1,0,-0.43420373610078156
CUST_0005,1,2014-01-19,14.13,2014,1,19,6,11.5,4.7295560045315,9.662857142857144,8.09,14.13,0.6743096401156415,0.0230286113049546,3.210000000000001,10.080000000000002,0.4112657395244782,10.936666666666667,1.0515086863761047,1,0,-0.48662905197884954
CUST_0005,1,2014-01-20,11.05,2014,1,20,0,10.406666666666668,4.0831891130993805,11.194285714285714,-3.08,11.05,0.7811783471239159,0.421493370551291,-3.28,10.72,0.3923628231677815,11.323333333333332,0.9190462172505154,1,0,-0.5141912107935717
CUST_0005,1,2014-01-21,4.87,2014,1,21,1,10.016666666666667,4.715690122700314,10.008571428571427,-6.180000000000001,4.87,0.6984348519589273,0.3398464759246336,-1.17,-8.3,0.4707843716506137,10.43,0.9603707254713968,1,0,-0.4817912497754693
CUST_0005,1,2014-01-22,0.96,2014,1,22,2,5.626666666666668,5.087379810210095,8.9,-3.91,0.96,0.6210746685275645,0.0669923237962316,-13.170000000000002,-7.760000000000001,0.9041551795397086,11.5,0.4892753623188406,1,0,-0.500709400151505
CUST_0005,1,2014-01-23,12.21,2014,1,23,3,6.013333333333333,5.71148258627594,9.084285714285716,11.25,12.21,0.6339348021134483,0.0669923237962316,1.16,1.290000000000001,0.9498030908441144,10.406666666666668,0.577834721332479,1,0,-0.4634555475696718
CUST_0005,1,2014-01-24,14.44,2014,1,24,4,9.203333333333331,7.2254849894891695,9.1,2.229999999999998,14.44,0.6301939058171745,0.0664819944598338,9.57,0.1099999999999994,0.7850943487311666,10.016666666666667,0.9188019966722129,1,0,-0.4757753738780691
CUST_0005,1,2014-01-25,8.81,2014,1,25,5,11.82,2.8351895880169957,9.495714285714286,-5.629999999999999,8.81,0.657597942223981,0.0664819944598338,7.85,2.7700000000000005,0.239863755331387,5.626666666666668,2.100710900473933,1,0,-0.45940717530129377
CUST_0005,1,2014-01-26,10.3,2014,1,26,6,11.183333333333332,2.917093302130275,8.948571428571428,1.4900000000000002,10.3,0.6197071626434507,0.0664819944598338,-1.91,-3.83,0.2608429182232735,6.013333333333333,1.8597560975609757,1,0,-0.4381666760337823
CUST_0005,1,2014-01-27,12.59,2014,1,27,0,10.566666666666668,1.9040570719737664,9.168571428571427,2.289999999999999,12.59,0.6349426197071627,0.0664819944598338,-1.85,1.5399999999999991,0.1801946755811135,9.203333333333331,1.1481347337921044,1,0,-0.433331943507237
CUST_0005,1,2014-01-28,9.31,2014,1,28,1,10.733333333333334,1.682389174160757,9.802857142857144,-3.28,9.31,0.678868223189553,0.0664819944598338,0.5,4.44,0.1567443329963438,11.82,0.9080654258319234,1,0,-0.460377103748113
CUST_0005,1,2014-01-29,5.32,2014,1,29,2,9.073333333333334,3.640773727291126,10.425714285714289,-3.99,5.32,0.7220023743569451,0.368421052631579,-4.98,4.36,0.4012608810386986,11.183333333333332,0.8113263785394935,1,0,-0.4793050753180941
CUST_0005,1,2014-01-30,9.54,2014,1,30,3,8.056666666666667,2.3728112721692214,10.044285714285715,4.219999999999999,9.54,0.6955876533438862,0.368421052631579,-3.0500000000000007,-2.6700000000000017,0.2945152592680043,10.566666666666668,0.7624605678233437,1,0,-0.45977529457309074
CUST_0006,1,2014-01-01,2.42,2014,1,1,2,,,,,2.42,,,,,,,,1,0,-0.47872544517764865
CUST_0006,1,2014-01-02,11.8,2014,1,2,3,,,,9.38,11.8,,,,,,,,1,0,-0.5182513369456768
CUST_0006,1,2014-01-03,9.97,2014,1,3,4,8.063333333333334,4.972185971314159,,-1.83,9.97,,,,,0.6166415011964645,,,1,0,-0.4666426537807172
CUST_0006,1,2014-01-04,8.19,2014,1,4,5,9.986666666666666,1.8050577091421012,,-1.7800000000000011,8.19,,,5.77,,0.1807467666030141,,,1,0,-0.4842223295276134
CUST_0006,1,2014-01-05,4.95,2014,1,5,6,7.703333333333333,2.54513915795057,,-3.2399999999999998,4.95,,,-6.8500000000000005,,0.3303945250476724,,,1,0,-0.4780438206860789
CUST_0006,1,2014-01-06,3.81,2014,1,6,0,5.65,2.27235560597368,,-1.14,3.81,,,-6.16,,0.4021868329156957,8.063333333333334,0.7007027697395617,1,0,-0.4913275611289378
CUST_0006,1,2014-01-07,6.46,2014,1,7,1,5.073333333333333,1.3292980603812483,6.8,2.65,6.46,0.5762711864406779,0.2050847457627118,-1.7299999999999995,,0.2620167004693656,9.986666666666666,0.5080106809078772,1,0,-0.4536725374774187
CUST_0006,1,2014-01-08,0.65,2014,1,8,2,3.64,2.9087282444394877,6.547142857142857,-5.81,0.65,0.5548426150121065,0.0550847457627118,-4.3,-1.77,0.7991011660548042,7.703333333333333,0.4725227174383384,1,0,-0.461578132188561
CUST_0006,1,2014-01-09,12.55,2014,1,9,3,6.553333333333335,5.950548994280558,6.654285714285715,11.9,12.55,0.530221969265794,0.0517928286852589,8.74,0.75,0.9080186664721094,5.65,1.1598820058997052,1,0,-0.4517160368285628
CUST_0006,1,2014-01-10,9.93,2014,1,10,4,7.710000000000001,6.252903325656012,6.648571428571429,-2.620000000000001,9.93,0.5297666476949345,0.0517928286852589,3.47,-0.0400000000000009,0.8110121044949431,5.073333333333333,1.5197109067017085,1,0,-0.4225217555316895
CUST_0006,1,2014-01-11,0.24,2014,1,11,5,7.573333333333334,6.484553441319869,5.512857142857143,-9.69,0.24,0.4392714854866248,0.0191235059760956,-0.41,-7.949999999999999,0.856235049470053,3.64,2.0805860805860807,1,0,-0.5026345589521753
CUST_0006,1,2014-01-12,3.74,2014,1,12,6,4.636666666666667,4.906835368476648,5.340000000000001,3.5,3.74,0.4254980079681275,0.0191235059760956,-8.81,-1.21,1.05826787242487,6.553333333333335,0.707527975584944,1,0,-0.45681793185879
CUST_0006,1,2014-01-13,13.93,2014,1,13,0,5.97,7.112221875054238,6.785714285714286,10.19,13.93,0.4871295251769049,0.0172290021536252,4.0,10.12,1.191326947245266,7.710000000000001,0.7743190661478598,1,0,-0.49932844581039687
CUST_0006,1,2014-01-14,11.14,2014,1,14,1,9.603333333333332,5.2659313832724175,7.454285714285715,-2.789999999999999,11.14,0.535124602604861,0.0172290021536252,10.9,4.680000000000001,0.5483441218263537,7.573333333333334,1.2680457746478873,1,0,-0.44500809476906406
CUST_0006,1,2014-01-15,0.64,2014,1,15,2,8.57,7.007831333586735,7.452857142857143,-10.5,0.64,0.5350220490206132,0.0172290021536252,-3.1,-0.01,0.8177166083531778,4.636666666666667,1.848310567936736,1,0,-0.4844911395267686
CUST_0006,1,2014-01-16,14.64,2014,1,16,3,8.806666666666667,7.285830998131467,7.751428571428571,14.0,14.64,0.5294691647150663,0.0163934426229508,0.7100000000000009,2.09,0.8273085917636034,5.97,1.4751535455053044,1,0,-0.4898098013709393
CUST_0006,1,2014-01-17,11.09,2014,1,17,4,8.790000000000001,7.277877437824852,7.917142857142857,-3.5500000000000007,11.09,0.5407884465261514,0.0163934426229508,-0.0500000000000007,1.16,0.8279724047582311,9.603333333333332,0.9153071850052066,1,0,-0.44461673648159467
CUST_0006,1,2014-01-18,9.28,2014,1,18,5,11.67,2.726664629176101,9.20857142857143,-1.8100000000000005,9.28,0.629000780640125,0.0437158469945355,8.639999999999999,9.04,0.2336473546851843,8.57,1.361726954492415,1,0,-0.4567421484162257
CUST_0006,1,2014-01-19,5.85,2014,1,19,6,8.74,2.6614094010505087,9.510000000000002,-3.43,5.85,0.6495901639344263,0.0437158469945355,-8.790000000000001,2.1099999999999994,0.3045090847883877,8.806666666666667,0.992429977289932,1,0,-0.4391659361917121
CUST_0006,1,2014-01-20,12.07,2014,1,20,0,9.066666666666666,3.115482841123245,9.244285714285716,6.220000000000001,12.07,0.6314402810304449,0.0437158469945355,0.9800000000000004,-1.8599999999999997,0.3436194310062402,8.790000000000001,1.0314751611679938,1,0,-0.43449453767377566
CUST_0006,1,2014-01-21,13.44,2014,1,21,1,10.453333333333331,4.045025751875181,9.572857142857144,1.3699999999999992,13.44,0.6538836846213896,0.0437158469945355,4.16,2.299999999999999,0.3869603716717328,11.67,0.8957440731219651,1,0,-0.4524398720011023
CUST_0006,1,2014-01-22,8.29,2014,1,22,2,11.266666666666666,2.6673270015754302,10.665714285714284,-5.15,8.29,0.7285323965651834,0.3995901639344262,2.4399999999999995,7.649999999999999,0.2367450001398311,8.74,1.2890922959572844,1,0,-0.4878465941581063
CUST_0006,1,2014-01-23,14.21,2014,1,23,3,11.98,3.218741990281304,10.604285714285714,5.920000000000002,14.21,0.7462551523072283,0.4116819141449683,2.140000000000001,-0.4299999999999997,0.268676293011795,9.066666666666666,1.321323529411765,1,0,-0.497111971685449
CUST_0006,1,2014-01-24,5.69,2014,1,24,4,9.396666666666668,4.366478367441361,9.832857142857142,-8.52,5.69,0.6919674273650346,0.4004222378606615,-7.749999999999999,-5.4,0.4646837567337383,10.453333333333331,0.8989158163265306,1,0,-0.49291487101934983
CUST_0006,1,2014-01-25,13.53,2014,1,25,5,11.143333333333333,4.734948081376751,10.44,7.839999999999999,13.53,0.7346938775510203,0.4004222378606615,5.24,4.25,0.4249130793936659,11.266666666666666,0.9890532544378698,1,0,-0.5041649914110654
CUST_0006,1,2014-01-26,2.52,2014,1,26,6,7.246666666666666,5.667665598227664,9.964285714285714,-11.01,2.52,0.7012164471700009,0.1773399014778325,-11.69,-3.33,0.782106568292686,11.98,0.6048970506399555,1,0,-0.5078367278001837
CUST_0006,1,2014-01-27,7.08,2014,1,27,0,7.710000000000001,5.531970715757633,9.251428571428573,4.5600000000000005,7.08,0.6510505680104555,0.1773399014778325,1.3899999999999997,-4.99,0.7175059294108472,9.396666666666668,0.8205037247250799,1,0,-0.4456799547888778
CUST_0006,1,2014-01-28,5.44,2014,1,28,1,5.013333333333333,2.3097474609431536,8.108571428571429,-1.6399999999999997,5.44,0.5706243088368352,0.1773399014778325,-8.09,-7.999999999999999,0.460720903113661,11.143333333333333,0.4498953036195034,1,0,-0.4665011200355659
CUST_0006,1,2014-01-29,8.89,2014,1,29,2,7.136666666666667,1.7256979264440675,8.194285714285714,3.45,8.89,0.5766562782748567,0.1773399014778325,6.370000000000001,0.6000000000000014,0.241807276008043,7.246666666666666,0.9848206071757132,1,0,-0.43288664236027924
CUST_0006,1,2014-01-30,3.68,2014,1,30,3,6.003333333333334,2.650289292385522,6.69,-5.210000000000001,3.68,0.4944567627494457,0.1862527716186252,-3.4,-10.53,0.4414696211636071,7.710000000000001,0.7786424556852573,1,0,-0.4447855850646966
CUST_0007,1,2014-01-01,0.97,2014,1,1,2,,,,,0.97,,,,,,,,1,0,-0.5004870929316422
CUST_0007,1,2014-01-02,3.08,2014,1,2,3,,,,2.1100000000000003,3.08,,,,,,,,1,0,-0.48879751568162205
CUST_0007,1,2014-01-03,4.74,2014,1,3,4,2.93,1.8894708253900083,,1.66,4.74,,,,,0.6448705888703101,,,1,0,-0.4753065906450911
CUST_0007,1,2014-01-04,2.2,2014,1,4,5,3.34,1.289806186990898,,-2.54,2.2,,,1.2300000000000002,,0.3861695170631432,,,1,0,-0.48994893164407943
CUST_0007,1,2014-01-05,10.97,2014,1,5,6,5.9700000000000015,4.512527008229425,,8.77,10.97,,,7.890000000000001,,0.7558671705576924,,,1,0,-0.49786272870181475
CUST_0007,1,2014-01-06,6.21,2014,1,6,0,6.460000000000001,4.390341672353076,,-4.760000000000001,6.21,,,1.4699999999999998,,0.6796194539246246,2.93,2.2047781569965874,1,0,-0.49196788223470095
CUST_0007,1,2014-01-07,12.29,2014,1,7,1,9.823333333333334,3.1980827589875345,5.78,6.079999999999999,12.29,0.4703010577705452,0.0789259560618389,10.09,,0.3255598329474924,3.34,2.941117764471058,1,0,-0.46975496902686
CUST_0007,1,2014-01-08,9.18,2014,1,8,2,9.226666666666668,3.0402686284822464,6.952857142857143,-3.1099999999999994,9.18,0.5657328838777171,0.1790073230268511,-1.790000000000001,8.209999999999999,0.3295088831447521,5.9700000000000015,1.5455053042992737,1,0,-0.4347977050230119
CUST_0007,1,2014-01-09,4.88,2014,1,9,3,8.783333333333333,3.720891470243834,7.210000000000001,-4.3,4.88,0.5866558177379985,0.1790073230268511,-1.33,1.7999999999999998,0.4236309074281405,6.460000000000001,1.359649122807017,1,0,-0.4252481445259097
CUST_0007,1,2014-01-10,12.28,2014,1,10,4,8.78,3.716180835212408,8.287142857142857,7.399999999999999,12.28,0.6742996629082879,0.1790073230268511,-0.0099999999999997,7.539999999999999,0.423255220411436,9.823333333333334,0.8937902952154733,1,0,-0.4365178280429507
CUST_0007,1,2014-01-11,1.61,2014,1,11,5,6.256666666666667,5.4665924791714,8.202857142857143,-10.67,1.61,0.6674415901429734,0.1310008136696501,-7.569999999999999,-0.5900000000000001,0.8737228256533937,9.226666666666668,0.678106936416185,1,0,-0.4601644126328193
CUST_0007,1,2014-01-12,14.6,2014,1,12,6,9.496666666666668,6.927859217199301,8.721428571428572,12.99,14.6,0.5973581213307241,0.1102739726027397,9.72,3.629999999999999,0.7295043050753913,8.783333333333333,1.081214421252372,1,0,-0.4947008973525248
CUST_0007,1,2014-01-13,6.48,2014,1,13,0,7.563333333333333,6.562410634312159,8.76,-8.12,6.48,0.6,0.1102739726027397,-5.799999999999999,0.2700000000000004,0.8676611680447985,8.78,0.8614274867122247,1,0,-0.44246566556456945
CUST_0007,1,2014-01-14,10.49,2014,1,14,1,10.523333333333332,4.060102625960743,8.502857142857142,4.01,10.49,0.5823874755381604,0.1102739726027397,8.88,-1.799999999999999,0.3858190648679831,6.256666666666667,1.6819392647842302,1,0,-0.42972774588218177
CUST_0007,1,2014-01-15,7.04,2014,1,15,2,8.003333333333332,2.1716430031967318,8.197142857142858,-3.45,7.04,0.5614481409001957,0.1102739726027397,-7.56,-2.14,0.2713423161012159,9.496666666666668,0.8427518427518426,1,0,-0.4297941034933689
CUST_0007,1,2014-01-16,7.79,2014,1,16,3,8.44,1.814524731162401,8.612857142857143,0.75,7.79,0.5899217221135029,0.1102739726027397,1.3099999999999996,2.91,0.2149910818912798,7.563333333333333,1.115910092551785,1,0,-0.414265324395327
CUST_0007,1,2014-01-17,8.36,2014,1,17,4,7.729999999999999,0.6620422947214071,8.052857142857144,0.5699999999999994,8.36,0.5515655577299414,0.1102739726027397,-2.130000000000001,-3.92,0.0856458337285132,10.523333333333332,0.7345581248020272,1,0,-0.4505475245897083
CUST_0007,1,2014-01-18,9.56,2014,1,18,5,8.57,0.903493220782526,9.188571428571429,1.200000000000001,9.56,0.6293542074363991,0.4438356164383562,2.5200000000000005,7.95,0.1054251132768408,8.003333333333332,1.0708038317367763,1,0,-0.48757772151681633
CUST_0007,1,2014-01-19,14.42,2014,1,19,6,10.78,3.208925053658931,9.162857142857144,4.859999999999999,14.42,0.635426986328512,0.449375866851595,6.63,-0.1799999999999997,0.2976739381872848,8.44,1.2772511848341237,1,0,-0.48715565990038184
CUST_0007,1,2014-01-20,4.3,2014,1,20,0,9.426666666666668,5.06131735157294,8.851428571428572,-10.12,4.3,0.613829998018625,0.2981969486823855,-4.06,-2.1800000000000006,0.5369148534200431,7.729999999999999,1.2194911599827514,1,0,-0.46779958201071664
CUST_0007,1,2014-01-21,5.9,2014,1,21,1,8.206666666666667,5.440049019386986,8.195714285714285,1.6000000000000003,5.9,0.5683574400634039,0.2981969486823855,-3.66,-4.59,0.6628816839220536,8.57,0.9576040451186308,1,0,-0.44511163977776824
CUST_0007,1,2014-01-22,6.68,2014,1,22,2,5.626666666666666,1.213315018176778,8.144285714285713,0.7799999999999994,6.68,0.5647909649296611,0.2981969486823855,-7.74,-0.3600000000000003,0.2156365553631714,10.78,0.5219542362399504,1,0,-0.4680971544655644
CUST_0007,1,2014-01-23,14.79,2014,1,23,3,9.123333333333331,4.9229496578101735,9.144285714285711,8.11,14.79,0.6182748961653627,0.290736984448952,10.489999999999998,6.999999999999999,0.5395998894201871,9.426666666666668,0.9678217821782176,1,0,-0.49546891989738273
CUST_0007,1,2014-01-24,4.36,2014,1,24,4,8.61,5.476303497798489,8.572857142857142,-10.43,4.36,0.5796387520525451,0.290736984448952,-1.54,-3.999999999999999,0.6360398952146911,8.206666666666667,1.0491470349309504,1,0,-0.46485510586438905
CUST_0007,1,2014-01-25,0.78,2014,1,25,5,6.6433333333333335,7.278752182437131,7.318571428571429,-3.58,0.78,0.4948324157249107,0.0527383367139959,-5.9,-8.780000000000001,1.0956475939443748,5.626666666666666,1.1806872037914693,1,0,-0.48001345690757563
CUST_0007,1,2014-01-26,13.67,2014,1,26,6,6.2700000000000005,6.653878568173601,7.211428571428572,12.89,13.67,0.4875881387037574,0.0527383367139959,-1.1199999999999992,-0.75,1.061224652021308,9.123333333333331,0.6872488125685058,1,0,-0.48036539115584836
CUST_0007,1,2014-01-27,6.28,2014,1,27,0,6.91,6.46805225705544,7.494285714285715,-7.39,6.28,0.5067130300396021,0.0527383367139959,1.92,1.9800000000000004,0.9360422947981824,8.61,0.802555168408827,1,0,-0.43977636063402836
CUST_0007,1,2014-01-28,1.79,2014,1,28,1,7.246666666666667,5.998702637515324,6.9071428571428575,-4.49,1.79,0.467014391963682,0.0527383367139959,1.01,-4.11,0.8277878524630161,6.6433333333333335,1.090817862518816,1,0,-0.43707926169295225
CUST_0007,1,2014-01-29,5.94,2014,1,29,2,4.670000000000001,2.499939999279973,6.801428571428572,4.15,5.94,0.4598667053028108,0.0527383367139959,-7.729999999999999,-0.7399999999999993,0.5353190576616643,6.2700000000000005,0.7448165869218502,1,0,-0.4359616579109521
CUST_0007,1,2014-01-30,1.23,2014,1,30,3,2.986666666666667,2.5729425437295084,4.864285714285715,-4.710000000000001,1.23,0.355836555543944,0.0570592538405267,-5.050000000000001,-13.56,0.8614762981237193,6.91,0.432223830197781,1,0,-0.5142509507658981
CUST_0008,1,2014-01-01,13.01,2014,1,1,2,,,,,13.01,,,,,,,,1,0,-0.4964904381139308
CUST_0008,1,2014-01-02,7.76,2014,1,2,3,,,,-5.25,7.76,,,,,,,,1,0,-0.483793364455646
CUST_0008,1,2014-01-03,7.85,2014,1,3,4,9.54,3.00544505855622,,0.0899999999999998,7.85,,,,,0.3150361696599811,,,1,0,-0.46120894105499916
CUST_0008,1,2014-01-04,12.05,2014,1,4,5,9.22,2.451264979556474,,4.200000000000001,12.05,,,-0.9599999999999992,,0.2658638806460383,,,1,0,-0.48474327829136876
CUST_0008,1,2014-01-05,9.6,2014,1,5,6,9.833333333333334,2.1096998206695985,,-2.450000000000001,9.6,,,1.84,,0.2145457444748744,,,1,0,-0.47350103574684876
CUST_0008,1,2014-01-06,11.36,2014,1,6,0,11.003333333333332,1.2633421283774786,,1.7599999999999998,11.36,,,3.51,,0.1148144921276109,9.54,1.1533892382948987,1,0,-0.5165164061405372
CUST_0008,1,2014-01-07,12.92,2014,1,7,1,11.293333333333331,1.6610037126187704,10.65,1.5600000000000005,12.92,0.8186010760953113,0.5964642582628747,0.8699999999999992,,0.1470782508222052,9.22,1.2248734634851768,1,0,-0.5276964585264758
CUST_0008,1,2014-01-08,7.59,2014,1,8,2,10.623333333333331,2.740298037318812,9.875714285714285,-5.33,7.59,0.7643741707209198,0.5874613003095975,-2.01,-5.42,0.2579508663933617,9.833333333333334,1.0803389830508474,1,0,-0.5091110464916334
CUST_0008,1,2014-01-09,2.88,2014,1,9,3,7.796666666666666,5.023189557774355,9.178571428571429,-4.71,2.88,0.7104157452454666,0.2229102167182662,-8.48,-4.88,0.6442739920189425,11.003333333333332,0.7085731596485914,1,0,-0.4702440868954378
CUST_0008,1,2014-01-10,8.37,2014,1,10,4,6.28,2.97020201333175,9.252857142857142,5.489999999999999,8.37,0.7161654135338346,0.2229102167182662,-4.550000000000001,0.5199999999999996,0.4729621040337181,11.293333333333331,0.5560802833530107,1,0,-0.45625105800565396
CUST_0008,1,2014-01-11,9.99,2014,1,11,5,7.080000000000001,3.726405775006257,8.958571428571428,1.620000000000001,9.99,0.6933878814683768,0.2229102167182662,2.4000000000000004,-2.0600000000000005,0.526328499294669,10.623333333333331,0.6664574835268279,1,0,-0.4434639558621101
CUST_0008,1,2014-01-12,5.96,2014,1,12,6,8.106666666666667,2.027864229511759,8.438571428571429,-4.03,5.96,0.653140203449801,0.2229102167182662,3.08,-3.64,0.2501477256799044,7.796666666666666,1.039760581445062,1,0,-0.44306451214855647
CUST_0008,1,2014-01-13,14.5,2014,1,13,0,10.15,4.272247651997716,8.887142857142857,8.54,14.5,0.6129064039408867,0.1986206896551724,6.130000000000001,3.140000000000001,0.4209110987189867,6.28,1.6162420382165603,1,0,-0.4603043281847413
CUST_0008,1,2014-01-14,10.57,2014,1,14,1,10.343333333333334,4.274509718474544,8.551428571428572,-3.93,10.57,0.5897536945812808,0.1986206896551724,0.5800000000000001,-2.35,0.413262299562476,7.080000000000001,1.4609227871939734,1,0,-0.4340792411095202
CUST_0008,1,2014-01-15,8.19,2014,1,15,2,11.086666666666666,3.1865707795894527,8.637142857142857,-2.380000000000001,8.19,0.5956650246305418,0.1986206896551724,2.2299999999999995,0.5999999999999996,0.2874237023081286,8.106666666666667,1.367598684210526,1,0,-0.4229008708842592
